alert_id,h3_cell,junction_name,police_station,alert_level,assigned_unit,status,created_at,scita_payload,scita_sync_status,escalated
198,8861892587fffff,BTP122 - Siddapura Junction,Wilson Garden,WATCH,FKDEV00308,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 198, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892587fffff"", ""junction_name"": ""BTP122 - Siddapura Junction"", ""police_station"": ""Wilson Garden"", ""location"": {""lat"": 12.947196025925926, ""lon"": 77.59074696666667}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 27, ""total_risk_score"": 162}, ""congestion_impact"": {""cii_score"": 38.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 191625.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 16.3, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00308"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
199,88618925b9fffff,BTP122 - Siddapura Junction,Wilson Garden,WATCH,FKDEV00318,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 199, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925b9fffff"", ""junction_name"": ""BTP122 - Siddapura Junction"", ""police_station"": ""Wilson Garden"", ""location"": {""lat"": 12.947196025925926, ""lon"": 77.59074696666667}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 27, ""total_risk_score"": 162}, ""congestion_impact"": {""cii_score"": 38.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 191625.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 20.2, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00318"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
200,8861892cd1fffff,BTP030 - Mekhri Circle,R.T. Nagar,WATCH,FKDEV02277,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 200, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892cd1fffff"", ""junction_name"": ""BTP030 - Mekhri Circle"", ""police_station"": ""R.T. Nagar"", ""location"": {""lat"": 13.021824658638742, ""lon"": 77.59263688062828}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 191, ""total_risk_score"": 960}, ""congestion_impact"": {""cii_score"": 33.5, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 5017938.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 28.2, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV02277"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
201,8861892c9bfffff,BTP030 - Mekhri Circle,R.T. Nagar,WATCH,FKDEV02295,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 201, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892c9bfffff"", ""junction_name"": ""BTP030 - Mekhri Circle"", ""police_station"": ""R.T. Nagar"", ""location"": {""lat"": 13.021824658638742, ""lon"": 77.59263688062828}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 191, ""total_risk_score"": 960}, ""congestion_impact"": {""cii_score"": 33.5, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 5017938.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 32.6, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV02295"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
202,8861892cdbfffff,BTP030 - Mekhri Circle,R.T. Nagar,WATCH,FKDEV02337,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 202, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892cdbfffff"", ""junction_name"": ""BTP030 - Mekhri Circle"", ""police_station"": ""R.T. Nagar"", ""location"": {""lat"": 13.021824658638742, ""lon"": 77.59263688062828}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 191, ""total_risk_score"": 960}, ""congestion_impact"": {""cii_score"": 33.5, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 5017938.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 31.3, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV02337"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
203,8861892c99fffff,BTP030 - Mekhri Circle,R.T. Nagar,WATCH,FKDEV02439,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 203, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892c99fffff"", ""junction_name"": ""BTP030 - Mekhri Circle"", ""police_station"": ""R.T. Nagar"", ""location"": {""lat"": 13.021824658638742, ""lon"": 77.59263688062828}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 191, ""total_risk_score"": 960}, ""congestion_impact"": {""cii_score"": 33.5, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 5017938.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.9, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV02439"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
204,8861892cd3fffff,BTP030 - Mekhri Circle,R.T. Nagar,WATCH,FKDEV02486,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 204, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892cd3fffff"", ""junction_name"": ""BTP030 - Mekhri Circle"", ""police_station"": ""R.T. Nagar"", ""location"": {""lat"": 13.021824658638742, ""lon"": 77.59263688062828}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 191, ""total_risk_score"": 960}, ""congestion_impact"": {""cii_score"": 33.5, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 5017938.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 18.0, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV02486"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
205,8860145b23fffff,BTP030 - Mekhri Circle,R.T. Nagar,WATCH,FKDEV02526,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 205, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b23fffff"", ""junction_name"": ""BTP030 - Mekhri Circle"", ""police_station"": ""R.T. Nagar"", ""location"": {""lat"": 13.021824658638742, ""lon"": 77.59263688062828}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 191, ""total_risk_score"": 960}, ""congestion_impact"": {""cii_score"": 33.5, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 5017938.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 25.6, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV02526"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
206,8860145b25fffff,BTP030 - Mekhri Circle,R.T. Nagar,WATCH,FKDEV02552,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 206, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b25fffff"", ""junction_name"": ""BTP030 - Mekhri Circle"", ""police_station"": ""R.T. Nagar"", ""location"": {""lat"": 13.021824658638742, ""lon"": 77.59263688062828}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 191, ""total_risk_score"": 960}, ""congestion_impact"": {""cii_score"": 33.5, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 5017938.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 21.2, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV02552"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
207,8861892513fffff,BTP137 - Madiwala Traffic PS Junction,HSR Layout,WATCH,FKDEV00032,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 207, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892513fffff"", ""junction_name"": ""BTP137 - Madiwala Traffic PS Junction"", ""police_station"": ""HSR Layout"", ""location"": {""lat"": 12.916567422222222, ""lon"": 77.63816736296296}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 27, ""total_risk_score"": 138}, ""congestion_impact"": {""cii_score"": 35.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3220062.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.8, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00032"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
208,88618925c9fffff,BTP137 - Madiwala Traffic PS Junction,HSR Layout,WATCH,FKDEV00052,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 208, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925c9fffff"", ""junction_name"": ""BTP137 - Madiwala Traffic PS Junction"", ""police_station"": ""HSR Layout"", ""location"": {""lat"": 12.916567422222222, ""lon"": 77.63816736296296}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 27, ""total_risk_score"": 138}, ""congestion_impact"": {""cii_score"": 35.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3220062.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 17.9, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00052"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
209,88618925c5fffff,BTP137 - Madiwala Traffic PS Junction,HSR Layout,WATCH,FKDEV00053,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 209, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925c5fffff"", ""junction_name"": ""BTP137 - Madiwala Traffic PS Junction"", ""police_station"": ""HSR Layout"", ""location"": {""lat"": 12.916567422222222, ""lon"": 77.63816736296296}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 27, ""total_risk_score"": 138}, ""congestion_impact"": {""cii_score"": 35.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3220062.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 25.7, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00053"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
210,886189242bfffff,BTP137 - Madiwala Traffic PS Junction,HSR Layout,WATCH,FKDEV00056,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 210, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189242bfffff"", ""junction_name"": ""BTP137 - Madiwala Traffic PS Junction"", ""police_station"": ""HSR Layout"", ""location"": {""lat"": 12.916567422222222, ""lon"": 77.63816736296296}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 27, ""total_risk_score"": 138}, ""congestion_impact"": {""cii_score"": 35.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3220062.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00056"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
211,8861892421fffff,BTP137 - Madiwala Traffic PS Junction,HSR Layout,WATCH,FKDEV00088,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 211, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892421fffff"", ""junction_name"": ""BTP137 - Madiwala Traffic PS Junction"", ""police_station"": ""HSR Layout"", ""location"": {""lat"": 12.916567422222222, ""lon"": 77.63816736296296}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 27, ""total_risk_score"": 138}, ""congestion_impact"": {""cii_score"": 35.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3220062.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 21.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00088"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
212,8861892425fffff,BTP137 - Madiwala Traffic PS Junction,HSR Layout,WATCH,FKDEV00118,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 212, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892425fffff"", ""junction_name"": ""BTP137 - Madiwala Traffic PS Junction"", ""police_station"": ""HSR Layout"", ""location"": {""lat"": 12.916567422222222, ""lon"": 77.63816736296296}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 27, ""total_risk_score"": 138}, ""congestion_impact"": {""cii_score"": 35.3, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3220062.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 25.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00118"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
213,8860145a07fffff,BTP098 - Nayandahalli Junction,Banashankari,WATCH,FKDEV00083,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 213, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145a07fffff"", ""junction_name"": ""BTP098 - Nayandahalli Junction"", ""police_station"": ""Banashankari"", ""location"": {""lat"": 12.934961376543209, ""lon"": 77.53653526296296}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 81, ""total_risk_score"": 282}, ""congestion_impact"": {""cii_score"": 18.2, ""cii_tier"": ""LOW"", ""estimated_cost_inr_per_day"": 3193625.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 49.9, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00083"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
214,8860145a1dfffff,BTP098 - Nayandahalli Junction,Byatarayanapura,WATCH,FKDEV01012,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 214, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145a1dfffff"", ""junction_name"": ""BTP098 - Nayandahalli Junction"", ""police_station"": ""Byatarayanapura"", ""location"": {""lat"": 12.93594423611111, ""lon"": 77.51786825138889}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 72, ""total_risk_score"": 416}, ""congestion_impact"": {""cii_score"": 24.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3193625.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 24.5, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01012"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
215,8860145a3dfffff,BTP098 - Nayandahalli Junction,Byatarayanapura,WATCH,FKDEV01043,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 215, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145a3dfffff"", ""junction_name"": ""BTP098 - Nayandahalli Junction"", ""police_station"": ""Byatarayanapura"", ""location"": {""lat"": 12.93594423611111, ""lon"": 77.51786825138889}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 72, ""total_risk_score"": 416}, ""congestion_impact"": {""cii_score"": 24.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3193625.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 22.0, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01043"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
216,8860145a17fffff,BTP098 - Nayandahalli Junction,Byatarayanapura,WATCH,FKDEV01165,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 216, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145a17fffff"", ""junction_name"": ""BTP098 - Nayandahalli Junction"", ""police_station"": ""Byatarayanapura"", ""location"": {""lat"": 12.93594423611111, ""lon"": 77.51786825138889}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 72, ""total_risk_score"": 416}, ""congestion_impact"": {""cii_score"": 24.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3193625.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 18.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01165"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
217,8860145a31fffff,BTP098 - Nayandahalli Junction,Byatarayanapura,WATCH,FKDEV01168,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 217, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145a31fffff"", ""junction_name"": ""BTP098 - Nayandahalli Junction"", ""police_station"": ""Byatarayanapura"", ""location"": {""lat"": 12.93594423611111, ""lon"": 77.51786825138889}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 72, ""total_risk_score"": 416}, ""congestion_impact"": {""cii_score"": 24.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 3193625.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 29.2, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01168"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
218,8861892583fffff,"BTP123 - 10th Cross, Wilson Garden",Wilson Garden,WATCH,FKDEV00329,PENDING,2026-06-20T11:07:24.145713+00:00,"{""alert_id"": 218, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892583fffff"", ""junction_name"": ""BTP123 - 10th Cross, Wilson Garden"", ""police_station"": ""Wilson Garden"", ""location"": {""lat"": 12.945376886486487, ""lon"": 77.59496092162162}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 37, ""total_risk_score"": 156}, ""congestion_impact"": {""cii_score"": 32.2, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 373125.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 22.9, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00329"", ""generated_at_utc"": ""2026-06-20T11:07:24.145713+00:00"", ""data_sent_to_scita"": true}",SENT,0
219,88618925d3fffff,"BTP177 - Aurobindo Circle, ORR",J.P. Nagar,WATCH,FKDEV00247,PENDING,2026-06-20T11:07:24.147842+00:00,"{""alert_id"": 219, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925d3fffff"", ""junction_name"": ""BTP177 - Aurobindo Circle, ORR"", ""police_station"": ""J.P. Nagar"", ""location"": {""lat"": 12.91372741585366, ""lon"": 77.58604664756098}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 82, ""total_risk_score"": 551}, ""congestion_impact"": {""cii_score"": 31.8, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 111688.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 19.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00247"", ""generated_at_utc"": ""2026-06-20T11:07:24.147842+00:00"", ""data_sent_to_scita"": true}",SENT,0
220,88618925b9fffff,"BTP123 - 10th Cross, Wilson Garden",Wilson Garden,WATCH,FKDEV00332,PENDING,2026-06-20T11:07:24.147842+00:00,"{""alert_id"": 220, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925b9fffff"", ""junction_name"": ""BTP123 - 10th Cross, Wilson Garden"", ""police_station"": ""Wilson Garden"", ""location"": {""lat"": 12.945376886486487, ""lon"": 77.59496092162162}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 37, ""total_risk_score"": 156}, ""congestion_impact"": {""cii_score"": 32.2, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 373125.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 20.2, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00332"", ""generated_at_utc"": ""2026-06-20T11:07:24.147842+00:00"", ""data_sent_to_scita"": true}",SENT,0
